Date,BSE_Code,BSE_Volume,BSE_Delivery,Price,PrevClose,Segment,Traded_Value_lacs
230120,523620,110,110,27.8,27.15,XT,0.03
230120,523628,1065,495,179.25,180.25,B ,0.89
230120,523630,226487,59561,71.45,72.65,A ,42.56
230120,523638,685,680,112.0,111.95,X ,0.76
230120,523642,1482,514,3238.2,3248.5,A ,16.64
230120,523648,797,707,166.8,170.05,B ,1.18
230120,523650,5358,5358,37.5,38.4,XT,2.01
230120,523652,1,1,15.4,15.1,XT,0.0
230120,523660,7073,6463,73.6,74.1,B ,4.76
230120,523672,7165,5465,116.05,114.95,X ,6.34
230120,523676,1359,912,117.65,119.85,X ,1.07
230120,523694,3517,1717,443.65,440.95,A ,7.62
230120,523696,1381,644,57.9,57.9,X ,0.37
230120,523704,8148,5145,1631.6,1698.1,A ,83.95
230120,523708,704,363,415.9,409.2,B ,1.51
230120,523710,1679,1679,341.0,353.1,XT,5.73
230120,523716,2806,2099,146.1,150.3,B ,3.07
230120,523722,919,859,4.11,4.2,X ,0.04
230120,523732,13255,10484,31.45,32.3,X ,3.3
230120,523736,257,234,237.65,240.15,B ,0.56
230120,523754,3862,2607,106.05,108.0,B ,2.76
230120,523782,655,655,9.05,9.05,X ,0.06
230120,523790,100,100,4.9,4.68,P ,0.0
230120,523792,154,125,639.4,650.6,B ,0.8
230120,523796,13795,13795,2.48,2.37,Z ,0.34
230120,523826,25972,17033,26.3,21.95,X ,4.48
230120,523828,14353,10451,102.65,106.45,B ,10.73
230120,523832,3155,1947,8.05,8.05,X ,0.16
230120,523836,547,547,33.55,32.7,T ,0.18
230120,523838,6420,5363,56.45,56.15,B ,3.03
230120,523840,12467,12091,21.6,21.2,X ,2.61
230120,523842,22721,18306,7.19,7.22,X ,1.32
230120,523844,6241,6241,10.63,10.13,XT,0.66
230120,523850,1335,884,222.3,224.0,X ,1.97
230120,523896,2005,2005,32.1,30.6,XT,0.64
230120,524000,112730,47613,291.95,299.1,A ,139.01
230120,524013,2185,1753,11.33,10.95,B ,0.2
230120,524019,540,475,1318.5,1364.45,B ,6.26
230120,524037,3719,2834,250.0,262.6,B ,7.08
230120,524038,1386,1148,6.66,6.59,X ,0.08
230120,524051,9452,2494,1572.45,1624.2,A ,39.22
230120,524075,217,179,563.8,555.8,B ,1.01
230120,524080,1147,1147,45.5,45.1,XT,0.52
230120,524091,11818,9243,440.1,432.5,A ,40.68
230120,524109,49659,23886,469.3,505.9,B ,112.1
230120,524129,20398,8810,418.55,435.3,B ,36.87
230120,524156,712,610,42.75,42.7,X ,0.26
230120,524164,7212,2853,339.35,341.85,A ,9.68
230120,524200,1851,1117,1958.45,1971.5,A ,21.88
230120,524202,4745,4112,50.0,48.5,X ,2.06
230120,524208,56264,31765,556.55,568.4,A ,176.79
230120,524212,7045,7045,45.2,45.3,T ,3.18
230120,524218,2633,2119,106.65,107.0,X ,2.26
230120,524226,18259,5801,250.75,247.4,A ,14.55
230120,524230,689401,110757,123.45,125.5,A ,136.73
230120,524238,10547,10547,8.46,8.64,XT,0.89
230120,524280,11660,7083,137.55,139.0,B ,9.74
230120,524288,6679,4451,156.9,160.65,X ,6.98
230120,524314,1926,1498,17.9,18.05,X ,0.27
230120,524322,1,1,4.4,4.3,X ,0.0
230120,524330,5513,2985,211.3,207.55,B ,6.31
230120,524332,17703,10841,454.45,455.4,B ,49.27
230120,524336,2408,2025,50.8,51.2,X ,1.03
230120,524342,7798,6369,127.1,131.55,B ,8.09
230120,524348,9229,4307,425.45,436.75,A ,18.32
230120,524370,32414,15540,74.15,75.3,B ,11.52
230120,524372,26,26,371.65,373.5,T ,0.1
230120,524394,1120,746,429.5,432.85,B ,3.2
230120,524396,3612,2708,54.5,54.95,B ,1.48
230120,524400,613,371,53.0,55.0,X ,0.2
230120,524404,1190815,396968,67.15,66.05,A ,266.56
230120,524412,1074,1036,37.1,37.1,B ,0.38
230120,524414,1450,1450,14.25,14.18,XT,0.21
230120,524434,621,621,19.9,19.9,XT,0.12
230120,524440,3119,2670,30.7,31.55,X ,0.82
230120,524444,1392232,1045871,1.47,1.48,X ,15.37
230120,524458,1351,1351,19.25,19.3,XT,0.26
230120,524470,799110,482570,7.99,8.06,B ,38.56
230120,524480,719,531,355.7,357.9,X ,1.89
230120,524488,45792,45792,3.01,2.98,XT,1.38
230120,524494,2045,520,861.75,870.7,A ,4.48
230120,524500,860,670,151.95,154.0,B ,1.02
230120,524502,1400,1400,32.9,32.55,P ,0.46
230120,524506,2084,1758,318.55,328.35,X ,5.6
230120,524518,603,502,105.55,106.1,B ,0.53
230120,524520,37552,22985,62.45,63.25,X ,14.35
230120,524522,4515,2808,43.55,42.6,X ,1.22
230120,524534,1558,1558,94.0,93.5,XT,1.46
230120,524542,156,138,454.95,451.95,B ,0.63
230120,524558,1137,687,1540.8,1564.8,B ,10.59
230120,524564,7151,7151,9.35,9.36,XT,0.67
230120,524570,1180,1018,267.25,271.8,B ,2.72
230120,524576,818,743,28.3,28.65,X ,0.21
230120,524580,22,22,11.97,11.4,X ,0.0
230120,524582,1931,1931,79.45,82.0,XT,1.53
230120,524590,2036,2036,10.74,10.23,X ,0.22
230120,524592,112,112,6.35,6.35,X ,0.01
230120,524594,1735,1696,82.45,80.0,X ,1.4
230120,524598,2522,2035,257.05,261.85,B ,5.23
230120,524606,18574,18574,13.0,13.26,XT,2.41
230120,524614,2444,2444,149.15,142.05,XT,3.65
230120,524622,599,599,2.34,2.38,XT,0.01
230120,524624,3252,3252,11.7,11.7,X ,0.38
230120,524628,260,130,12.88,12.27,X ,0.02
230120,524632,438,438,186.75,177.9,X ,0.82
230120,524634,4266,2850,300.35,301.4,X ,8.56
230120,524636,13791,13791,36.5,34.8,XT,5.03
230120,524640,36454,30589,77.5,78.15,X ,23.71
230120,524642,17717,17717,1.31,1.37,XT,0.23
230120,524648,14794,8792,106.65,106.8,B ,9.38
230120,524652,121,121,10.77,10.5,B ,0.01
230120,524654,3293,2475,446.25,451.45,X ,11.04
230120,524661,123622,90866,5.1,5.1,X ,4.63
230120,524663,43288,43288,28.05,28.75,T ,12.14
230120,524667,13414,7530,301.95,294.75,B ,22.74
230120,524669,275,212,1789.4,1769.9,B ,3.79
230120,524675,3509,3509,11.93,11.99,XT,0.42
230120,524687,92567,60097,21.7,21.65,X ,13.04
230120,524703,706,706,63.85,64.0,X ,0.45
230120,524709,10298,5044,102.7,102.65,B ,5.18
230120,524711,11105,11105,11.01,10.91,XT,1.22
230120,524715,96752,48234,1030.1,1040.5,A ,496.86
230120,524717,10384,7676,296.1,299.8,X ,22.73
230120,524727,3,3,12.91,12.91,X ,0.0
230120,524731,2513,2413,647.2,640.25,X ,15.62
230120,524735,8319,2454,387.2,390.95,A ,9.5
230120,524742,2388,1230,696.1,705.2,A ,8.56
230120,524748,13157,7106,71.0,69.25,X ,5.05
230120,524752,10385,8064,28.4,28.4,X ,2.29
230120,524768,1001,809,25.45,25.65,X ,0.21
230120,524774,2750,894,1569.15,1523.9,B ,14.03
230120,524790,3411,2654,120.1,123.85,X ,3.19
230120,524804,23186,7999,444.7,445.15,A ,35.57
230120,524808,13041,12550,70.65,67.3,X ,8.87
230120,524816,27167,18351,535.5,534.65,A ,98.27
230120,524818,2125,1545,68.2,66.2,X ,1.05
230120,524820,1168,468,349.85,347.35,B ,1.64
230120,524824,4445,3728,88.75,90.0,B ,3.31
230120,524828,5369,5344,149.6,152.8,X ,7.99
230120,526001,60,60,5.66,5.4,X ,0.0
230120,526025,3164,2119,27.55,28.3,X ,0.58
230120,526027,1709,1550,34.5,34.6,B ,0.53
230120,526043,4752,4018,68.55,68.55,X ,2.75
230120,526073,656,656,1105.35,1118.1,XT,7.25
230120,526081,7119,7119,14.26,13.59,XT,1.02
230120,526093,98578,98578,2.39,2.28,T ,2.36
230120,526095,4218,2094,40.75,40.65,X ,0.85
230120,526113,101,101,13.35,14.05,XT,0.01
230120,526115,6171,6171,4.0,4.15,XT,0.25
230120,526117,100,100,354.45,345.0,XT,0.35
230120,526133,8412,8412,11.7,12.02,XT,0.98
230120,526137,1542,1082,66.55,65.85,X ,0.72
230120,526139,17818,17818,2.84,2.86,XT,0.51
230120,526143,114687,57435,14.5,15.3,X ,8.33
230120,526159,19923,15346,136.5,140.35,X ,20.95
230120,500002,4921,2663,2933.1,2918.75,A ,78.11
230120,500003,23902,8438,346.7,344.1,A ,29.25
230120,500008,13959,5390,574.5,570.45,A ,30.97
230120,500009,66119,61895,26.0,26.15,X ,16.09
230120,500010,68933,45205,2715.55,2692.0,A ,1227.56
230120,500012,52767,36067,74.7,73.4,X ,26.94
230120,500014,12559,12099,5.75,5.75,X ,0.7
230120,500016,109,85,14.75,14.75,X ,0.01
230120,500020,31510,14590,76.15,76.75,B ,11.11
230120,500023,1166,1023,77.4,78.4,B ,0.79
230120,500027,6424,1421,7433.45,7757.55,A ,105.63
230120,500028,6905,6905,9.59,9.56,XT,0.66
230120,500031,778,257,1136.25,1140.95,A ,2.92
230120,500032,537074,351872,15.75,15.9,A ,55.42
230120,500033,8115,6752,1498.95,1509.4,B ,101.21
230120,500034,21795,9331,5857.9,6012.25,A ,546.6
230120,500038,22430,5763,389.15,392.1,A ,22.43
230120,500039,5765,3519,200.2,201.6,B ,7.05
230120,500040,1928,1029,702.4,700.75,A ,7.23
230120,500041,63,44,2750.15,2755.45,B ,1.21
230120,500042,638,270,2609.0,2631.7,A ,7.04
230120,500043,8742,4840,1567.4,1586.2,A ,75.86
230120,500048,4285,1974,1503.9,1503.6,A ,29.69
230120,500049,259751,103042,101.8,102.75,A ,104.9
230120,500052,66718,13084,114.7,116.6,A ,15.01
230120,500058,29868,29868,10.55,10.63,XT,3.15
230120,500060,21678,4626,147.9,147.3,B ,6.84
230120,500067,1684,456,1212.2,1239.5,A ,5.53
230120,500068,189,170,8251.9,8378.95,X ,14.03
230120,500069,2050,1900,221.0,226.95,X ,4.2
230120,500074,40055,18436,69.7,70.0,B ,12.85
230120,500078,390,303,404.0,409.65,B ,1.22
230120,500083,8078,7663,9.55,9.59,B ,0.73
230120,500084,122448,69905,73.9,74.75,A ,51.66
230120,500085,21092,9869,303.7,308.8,A ,29.97
230120,500086,132126,72989,186.35,189.55,A ,136.02
230120,500087,15814,6484,1053.8,1065.0,A ,68.33
230120,500089,187,165,379.55,385.7,B ,0.63
230120,500092,508,260,3002.0,2989.7,A ,7.81
230120,500093,129588,76699,312.4,313.75,A ,239.61
230120,500096,23806,7110,566.2,554.8,A ,40.26
230120,500097,9551,4473,365.75,370.75,A ,16.36
230120,500101,74165,20678,87.1,87.5,A ,18.01
230120,500102,427697,427697,1.01,1.03,Z ,4.32
230120,500103,2121697,724180,80.8,79.95,A ,585.14
230120,500104,541542,120269,246.25,245.8,A ,296.16
230120,500106,9790376,760796,13.12,13.35,A ,99.82
230120,500108,880372,327721,26.1,27.2,B ,85.54
230120,500109,250091,98297,58.0,58.5,A ,57.01
230120,500110,22548,6883,227.4,229.45,A ,15.65
230120,500112,259570,134805,592.1,589.9,A ,798.18
230120,500113,1232695,261772,91.5,92.05,A ,239.52
230120,500114,37177,13655,2371.9,2385.35,A ,323.88
230120,500116,465795,113492,54.6,54.6,A ,61.97
230120,500117,79644,28352,52.85,53.6,B ,14.98
230120,500119,9590,5239,231.0,234.7,A ,12.1
230120,500120,8947,5868,448.35,449.5,X ,26.31
230120,500123,1559,836,4744.1,4770.15,B ,39.66
230120,500124,1819,326,4351.5,4331.45,A ,14.19
230120,500125,4022,1383,541.55,546.55,A ,7.49
230120,500126,1135,562,4075.75,4086.85,A ,22.91
230120,500128,202278,125977,38.2,38.7,B ,48.12
230120,500133,157,79,3940.0,3927.8,A ,3.11
230120,500135,13811,6208,160.95,163.5,A ,9.99
230120,500136,7480,2532,126.85,126.15,B ,3.21
230120,500142,6801,6051,7.19,6.69,X ,0.44
230120,500143,1069,756,82.35,87.75,X ,0.62
230120,500144,5989,1208,556.65,567.75,A ,6.72
230120,500147,1628,812,1420.7,1443.6,X ,11.54
230120,500148,3120,1302,562.65,572.6,A ,7.33
230120,500150,626,445,2039.7,2025.5,B ,9.08
230120,500151,45,45,65.0,66.0,Z ,0.03
230120,500153,1368,901,139.95,140.4,B ,1.26
230120,500159,12831,9601,82.55,86.1,X ,7.93
230120,500160,103298,81880,7.66,7.73,B ,6.27
230120,500163,2585,760,1914.85,1938.15,A ,14.55
230120,500164,3102,1865,436.9,442.25,A ,8.15
230120,500165,3044,1458,418.0,416.25,A ,6.09
230120,500166,6460,5977,206.25,205.4,X ,12.33
230120,500168,613,399,1090.5,1091.1,B ,4.35
230120,500170,6909,5039,45.25,43.75,X ,2.28
230120,500171,13013,6657,508.25,514.9,A ,33.83
230120,500173,1351,1225,63.85,63.3,B ,0.78
230120,500174,26,25,2.9,2.77,B ,0.0
230120,500179,160806,109147,16.0,16.35,B ,17.46
230120,500180,758155,673639,1660.8,1644.1,A ,11187.8
230120,500182,3291,941,2746.85,2767.45,A ,25.85
230120,500183,414924,135224,71.6,71.8,A ,96.82
230120,500184,53804,12761,94.05,94.45,A ,12.0
230120,500185,2318194,781183,19.75,20.4,A ,154.28
230120,500186,60693,11200,134.8,135.05,A ,15.1
230120,500187,2193,1030,316.6,319.2,A ,3.26
230120,500188,397636,156885,353.05,377.55,A ,553.88
230120,500189,1549,1549,125.0,127.3,T ,1.94
230120,500191,316,316,35.0,35.7,Z ,0.11
230120,500192,2662,2662,2.42,2.42,XT,0.06
230120,500193,88527,53184,10.66,10.65,B ,5.67
230120,500199,849,698,513.85,512.15,B ,3.59
230120,500201,1938,1301,707.25,719.35,A ,9.2
230120,500202,10,10,7.35,7.35,X ,0.0
230120,500206,759,532,27.0,26.45,X ,0.14
230120,500207,4397,3496,54.95,56.2,B ,1.92
230120,500209,254460,181827,1525.45,1541.3,A ,2773.68
230120,500210,252,134,2053.15,2037.0,A ,2.75
230120,500213,6513,4596,224.35,225.9,X ,10.31
230120,500214,2897,1025,2744.35,2674.35,A ,28.13
230120,500215,1160,682,923.7,932.85,B ,6.3
230120,500219,232987,95005,33.2,33.6,A ,31.54
230120,500220,6428,5051,166.2,166.45,X ,8.39
230120,500223,978317,577293,3.02,3.02,X ,17.43
230120,500227,1334,626,755.25,754.65,A ,4.73
230120,500228,44738,12455,740.95,759.7,A ,92.29
230120,500231,1506,963,65.05,66.3,B ,0.63
230120,500233,2057,914,1050.85,1056.3,A ,9.6
230120,500234,737,665,213.7,217.55,B ,1.42
230120,500235,3898,2223,343.9,351.25,B ,7.64
230120,500236,14830,14830,2.3,2.2,XT,0.34
230120,500238,1505,755,1424.5,1439.25,A ,10.75
230120,500239,978,657,29.95,30.15,X ,0.2
230120,500240,2531,2149,117.55,119.35,X ,2.53
230120,500241,1100,469,310.85,315.35,B ,1.46
230120,500243,249,174,1994.8,2066.05,B ,3.47
230120,500245,21096,10658,354.55,361.65,A ,37.79
230120,500246,4235,4159,61.0,64.2,X ,2.54
230120,500247,53362,37044,1763.25,1767.9,A ,653.18
230120,500248,1,1,5.1,5.1,X ,0.0
230120,500249,705,377,1815.8,1824.55,A ,6.85
230120,500250,1611,778,700.3,703.95,A ,5.45
230120,500251,9099,2354,1182.2,1197.1,A ,27.83
230120,500252,372,143,11189.1,11232.9,A ,16.0
230120,500253,23815,5676,389.4,391.5,A ,22.1
230120,500257,8213,3870,753.4,759.55,A ,29.16
230120,500259,9709,6782,148.15,151.55,B ,10.05
230120,500260,2729,823,705.6,711.8,A ,5.81
230120,500262,7712,7712,14.95,15.3,T ,1.15
230120,500264,6685,5916,61.95,62.55,X ,3.66
230120,500265,4583,1293,323.2,322.5,A ,4.18
230120,500266,117,87,4473.6,4443.9,A ,3.89
230120,500267,574,397,134.95,136.2,X ,0.54
230120,500268,104507,79577,82.8,80.75,A ,65.89
230120,500270,2570,2570,267.15,254.45,XT,6.87
230120,500271,883391,865381,835.8,838.4,A ,7232.85
230120,500277,796,796,9.84,9.6,XT,0.08
230120,500279,27253,19708,16.75,17.0,B ,3.3
230120,500280,3199,2481,418.35,416.3,B ,10.38
230120,500284,6265,5097,197.35,204.4,X ,10.06
230120,500285,53762,27207,36.9,37.35,A ,10.04
230120,500288,486980,95039,31.25,31.7,A ,29.7
230120,500290,186,76,89660.1,90510.0,A ,68.14
230120,500292,19273,13269,182.8,187.7,A ,24.26
230120,500294,308134,167106,93.5,93.3,A ,156.24
230120,500295,744300,224444,330.95,330.7,A ,742.8
230120,500296,2147,1559,266.1,268.1,B ,4.15
230120,500298,2005,1809,1425.2,1453.2,X ,25.78
230120,500300,8285,2409,1655.15,1678.65,A ,39.87
230120,500302,12457,4396,835.3,836.45,A ,36.72
230120,500304,9021,2388,309.25,310.65,A ,7.38
230120,500306,33271,26821,52.55,52.15,X ,14.09
230120,500307,4556,3986,338.15,336.95,B ,13.48
230120,500312,348861,91653,151.65,151.65,A ,138.99
230120,500313,2530,527,17.25,16.95,B ,0.09
230120,500314,72840,14477,69.4,69.15,B ,10.05
230120,500317,4569,2693,38.05,38.7,B ,1.02
230120,500319,898,807,60.95,60.45,X ,0.49
230120,500325,174012,109256,2442.7,2471.1,A ,2668.8
230120,500327,38727,33614,8.11,8.11,B ,2.73
230120,500330,8945,3415,1508.35,1522.35,A ,51.51
230120,500331,10281,5857,2401.95,2451.4,A ,140.68
230120,500333,569,455,793.35,797.7,B ,3.61
230120,500335,3535,2671,951.95,971.95,A ,25.43
230120,500336,45739,16506,613.45,611.05,A ,101.26
230120,500337,307,222,100.55,103.3,B ,0.22
230120,500338,65220,25233,107.85,109.1,A ,27.21
230120,500339,56442,31102,174.05,177.5,A ,54.13
230120,500343,1245,825,29.8,30.0,B ,0.25
230120,500346,4379,2317,29.95,29.55,B ,0.69
230120,500350,17191,12616,176.25,177.95,B ,22.24
230120,500354,3891,1786,54.35,55.3,B ,0.97
230120,500355,39979,13913,225.15,223.85,A ,31.33
230120,500356,1894,1868,15.15,15.05,B ,0.28
230120,500357,1134,954,27.8,26.95,X ,0.27
230120,500358,5760,5760,4.03,3.86,X ,0.23
230120,500360,8139,7820,58.3,53.1,X ,4.56
230120,500365,36275,25128,16.05,16.05,X ,4.03
230120,500366,133670,133670,3.97,3.85,Z ,5.31
230120,500367,46729,37329,76.65,76.05,X ,28.61
230120,500368,11203,11203,1195.95,1198.65,T ,133.98
230120,500370,107,51,36.15,36.7,X ,0.02
230120,500378,106363,35965,116.6,116.75,A ,41.94
230120,500380,16731,5749,734.25,731.3,A ,42.21
230120,500387,790,351,24417.15,24418.3,A ,85.7
230120,500388,61,61,28.9,28.95,XT,0.02
230120,500390,110755,50297,137.1,137.55,A ,68.96
230120,500400,260317,95370,207.15,205.25,A ,197.56
230120,500402,11197,6897,26.75,25.5,B ,1.84
230120,500403,8202,2254,992.7,997.7,A ,22.38
230120,500404,98524,33092,130.7,134.65,B ,43.25
230120,500405,7535,5842,360.75,363.4,A ,21.08
230120,500407,499,459,1627.45,1635.55,B ,7.47
230120,500408,6049,1445,6375.55,6299.75,A ,92.13
230120,500410,2603,784,2354.95,2390.85,A ,18.46
230120,500411,1164,354,1962.75,1980.3,A ,6.95
230120,500412,9612,4715,196.4,197.6,A ,9.26
230120,500413,474603,10883,71.3,71.45,A ,7.76
230120,500414,11986,11986,154.4,156.7,XT,18.51
230120,500418,2377,2274,98.1,98.4,B ,2.23
230120,500420,2647,1341,1582.7,1600.65,A ,21.22
230120,500422,8141,7703,26.45,26.8,X ,2.04
230120,500425,55838,9507,517.2,519.0,A ,49.17
230120,500426,26502,18309,3.16,3.23,X ,0.58
230120,500429,467,432,134.3,136.0,B ,0.58
230120,500439,372,365,2917.95,2950.0,B ,10.65
230120,500440,210400,133956,489.95,499.35,A ,656.32
230120,500444,12403,5968,534.6,532.1,A ,31.9
230120,500449,33684,25635,30.45,30.5,B ,7.81
230120,500456,15349,12613,34.7,35.75,B ,4.38
230120,500458,13125,13125,9.56,9.37,XT,1.25
230120,500459,373,184,13630.9,13790.2,A ,25.08
230120,500460,31716,8835,134.8,137.4,B ,11.91
230120,500463,3126,2663,131.85,130.6,B ,3.51
230120,500464,1761,1472,125.05,125.3,B ,1.84
230120,500467,1013,799,137.35,137.15,B ,1.1
230120,500469,464734,172095,134.3,136.0,A ,231.12
230120,500470,1891853,586966,122.9,123.5,A ,721.38
230120,500472,257,101,4565.0,4596.95,A ,4.61
230120,500477,321145,152149,144.1,145.9,A ,219.25
230120,500480,6280,2103,1447.05,1458.3,A ,30.43
230120,500483,16973,6057,1345.7,1370.5,A ,81.51
230120,500488,820,497,21750.45,22009.6,A ,108.1
230120,500490,2302,1064,5580.35,5652.9,A ,59.37
230120,500493,19916,7391,861.3,874.3,A ,63.66
230120,500495,4520,1153,2094.2,2102.35,A ,24.15
230120,500500,27746,27746,16.9,16.4,T ,4.69
230120,500510,75374,45225,2246.45,2272.6,A ,1015.96
230120,500520,41406,25739,1315.05,1319.7,A ,338.48
230120,500530,274,159,16934.55,17136.75,A ,26.93
230120,500540,23472,23472,3.03,3.08,T ,0.71
230120,500547,45715,19023,346.45,349.25,A ,65.91
230120,500550,21561,10567,3062.5,3046.8,A ,323.61
230120,500570,550468,96101,403.1,400.75,A ,387.38
230120,500575,16823,9944,779.45,789.6,A ,77.51
230120,500620,8532,3661,633.5,649.05,A ,23.19
230120,500645,46973,27390,661.35,688.0,A ,181.14
230120,500650,97,72,1119.4,1123.3,B ,0.81
230120,500655,1105,1005,633.35,650.6,B ,6.37
230120,500660,1759,1470,1290.3,1297.95,A ,18.97
230120,500670,18845,4852,563.75,561.9,A ,27.35
230120,500672,630,564,647.95,647.05,B ,3.65
230120,500674,389,254,5681.25,5685.05,A ,14.43
230120,500680,352,225,4137.25,4145.15,A ,9.31
230120,500690,272374,139562,126.15,129.95,A ,176.06
230120,500696,103205,34269,2548.35,2650.25,A ,873.29
230120,500710,733,348,2260.15,2315.85,A ,7.87
230120,500730,42527,19955,222.3,223.9,A ,44.36
230120,500770,10501,2984,975.75,980.0,A ,29.12
230120,500777,39423,5344,88.95,89.75,B ,4.75
230120,500780,2353,2107,140.6,142.0,B ,2.96
230120,500790,1591,804,19199.45,19675.4,A ,154.36
230120,500800,44687,32064,738.0,738.8,A ,236.63
230120,500820,189090,100786,2788.1,2868.05,A ,2810.01
230120,500825,2390,485,4319.35,4370.0,A ,20.95
230120,500830,3883,1433,1500.45,1499.95,A ,21.5
230120,500840,50037,3872,169.1,168.55,A ,6.55
230120,500850,92545,36285,295.45,299.55,A ,107.2
230120,500870,34008,19636,120.35,121.1,A ,23.63
230120,500875,215603,104809,334.7,332.1,A ,350.8
230120,500877,52086,22841,311.9,317.85,A ,71.24
230120,500878,2999,782,1613.3,1610.65,A ,12.62
230120,500890,1034,1034,70.0,69.05,T ,0.72
230120,500940,35116,11881,174.35,172.9,A ,20.71
230120,501150,56865,32087,24.6,23.55,B ,7.89
230120,501295,1062,866,106.0,106.0,B ,0.92
230120,501298,1,1,1860.0,1860.0,X ,0.02
230120,501301,2371,1393,2255.65,2243.75,A ,31.42
230120,501314,285092,225155,2.4,2.38,X ,5.4
230120,501343,596,596,26.0,26.4,B ,0.15
230120,501370,151,90,114.1,114.1,X ,0.1
230120,501391,225,200,250.25,266.95,X ,0.5
230120,501421,187,187,274.95,269.85,XT,0.51
230120,501423,121,77,1522.35,1507.2,B ,1.17
230120,501425,2028,1247,900.95,915.8,A ,11.23
230120,501455,266171,143823,145.7,142.0,A ,209.55
230120,501477,33,33,162.1,170.6,XT,0.05
230120,501622,200,200,30.2,30.2,XT,0.06
230120,501700,13015,8925,68.5,66.45,X ,6.11
230120,501831,300,162,227.6,224.85,B ,0.37
230120,501833,1073,1073,13.57,13.08,XT,0.15
230120,501848,3548,3425,46.45,46.2,X ,1.59
230120,502015,15949,12437,12.06,11.9,X ,1.5
230120,502090,2442,1795,226.45,230.1,B ,4.06
230120,502137,88,62,483.8,478.6,B ,0.3
230120,502157,1428,918,299.15,303.0,B ,2.75
230120,502168,1783,1037,173.55,173.9,B ,1.8
230120,502175,13384,10160,57.85,57.75,X ,5.88
230120,502180,49197,32725,74.15,74.15,B ,24.27
230120,502219,27137,11222,485.2,490.9,A ,54.45
230120,502250,209,209,414.1,435.85,XT,0.87
230120,502281,4863,4863,23.6,24.35,XT,1.15
230120,502294,269,269,39.45,39.4,X ,0.11
230120,502330,3341,2173,421.55,418.85,B ,9.16
230120,502355,5768,3165,2223.3,2217.8,A ,70.37
230120,502420,572095,204284,44.25,42.5,B ,90.4
230120,502445,3279,3279,22.1,22.2,XT,0.72
230120,502448,96029,84329,1.39,1.35,B ,1.17
230120,502450,6857,4536,288.05,272.85,B ,13.07
230120,502563,714,714,2.85,3.0,Z ,0.02
230120,502587,3291,2934,63.3,63.25,X ,1.86
230120,502742,1108842,1108842,2.78,2.83,T ,30.83
230120,502820,5130,3295,79.25,77.0,B ,2.61
230120,502865,1677,1237,628.55,624.8,B ,7.78
230120,502873,6137,6137,101.2,101.2,X ,6.21
230120,502893,56,56,59.75,57.0,X ,0.03
230120,502901,1,1,3460.0,3550.0,X ,0.03
230120,502933,177,134,270.0,278.0,X ,0.36
230120,502937,87461,17023,60.1,59.5,B ,10.23
230120,502958,112,91,4049.0,4112.95,X ,3.68
230120,502986,8743,5068,310.0,310.7,A ,15.71
230120,503031,51488,30264,12.63,13.15,B ,3.82
230120,503092,557,346,26.8,26.75,X ,0.09
230120,503100,2592,1076,1391.75,1403.75,A ,14.98
230120,503101,1396,1032,252.15,251.35,B ,2.6
230120,503127,18,18,3780.0,3765.0,XT,0.68
230120,503162,1820,705,180.4,180.05,B ,1.27
230120,503169,332,322,201.05,191.5,B ,0.65
230120,503229,75,75,85.0,85.05,X ,0.06
230120,503310,152245,35294,362.75,358.65,A ,128.03
230120,503349,10,10,2749.0,2735.45,XT,0.27
230120,503624,6759,5775,7.63,7.51,X ,0.44
230120,503641,4288,2389,40.85,42.0,X ,0.98
230120,503657,18399,18399,12.59,12.6,XT,2.32
230120,503663,285718,267241,4.01,3.95,X ,10.72
230120,503675,177755,114777,0.97,0.97,X ,1.11
230120,503722,2327,1915,126.3,128.1,B ,2.42
230120,503772,1727,1637,93.05,105.95,X ,1.52
230120,503776,528,528,37.35,37.2,XT,0.2
230120,503804,38,38,566.2,584.85,X ,0.22
230120,503806,15451,7516,2105.55,2137.95,A ,158.25
230120,503811,36947,15648,568.05,538.6,A ,88.89
230120,503816,2367,1123,31.7,33.0,X ,0.36
230120,503960,772,290,2485.6,2445.0,B ,7.21
230120,504000,5594,4446,66.95,67.6,B ,2.98
230120,504028,64704,48559,85.0,88.85,X ,41.28
230120,504036,1508,1460,229.3,227.4,B ,3.35
230120,504058,121,104,377.4,382.05,B ,0.39
230120,504067,77925,27600,218.4,222.1,A ,60.28
230120,504076,13210,8096,18.8,18.7,X ,1.52
230120,504080,238,238,479.0,456.2,XT,1.14
230120,504084,8,8,9005.2,9297.95,X ,0.72
230120,504092,21746,21746,112.65,116.8,XT,24.5
230120,504093,1356,863,261.65,261.55,X ,2.26
230120,504112,8673,4019,672.0,682.85,B ,27.01
230120,504132,1146,797,675.55,658.55,X ,5.38
230120,504176,3298,2240,329.4,328.75,X ,7.38
230120,504180,2507,1696,29.0,29.3,X ,0.49
230120,504212,5193,2735,310.35,315.35,B ,8.49
230120,504240,2431,2340,73.25,74.05,X ,1.71
230120,504258,2126,1941,932.45,934.25,X ,18.1
230120,504273,27159,18906,13.05,12.87,X ,2.47
230120,504286,1987,478,76.25,77.5,B ,0.36
230120,504340,5374,5374,13.36,13.1,X ,0.72
230120,504341,2360,1967,54.5,55.65,X ,1.07
230120,504356,1318,1318,8.98,8.7,XT,0.12
230120,504378,64770,54393,6.06,6.19,X ,3.3
