Date,BSE_Code,BSE_Volume,BSE_Delivery,Price,PrevClose,Traded_Value_lacs,Segment
230210,519126,5587,5587,579.65,581.25,32.39,T 
230210,519136,2586,2206,92.5,94.55,2.04,B 
230210,519152,38,38,3439.95,3300.0,1.31,XT
230210,519156,698,418,2579.0,2601.3,10.78,B 
230210,519174,1,1,8.25,8.25,0.0,XT
230210,519183,1257,890,742.45,742.75,6.61,B 
230210,519191,2368,2368,11.42,12.02,0.27,X 
230210,519214,396,396,6.3,6.3,0.02,X 
230210,519216,41619,31552,35.0,35.1,11.04,X 
230210,519224,2722,2140,20.55,20.05,0.44,B 
230210,519230,25,25,4.5,4.5,0.0,XT
230210,519234,21,21,56.0,54.5,0.01,XT
230210,519238,306,306,17.15,18.05,0.05,XT
230210,519242,151,151,59.35,56.55,0.09,XT
230210,519260,357862,357862,0.63,0.65,2.25,Z 
230210,519262,994,994,22.6,23.0,0.22,XT
230210,519279,20,20,3.49,3.33,0.0,XT
230210,519285,1542,1542,5.13,5.39,0.08,XT
230210,519287,41842,30077,22.8,22.85,6.86,X 
230210,519295,1053,891,326.55,318.1,2.91,X 
230210,519299,108,108,5.18,5.18,0.01,Z 
230210,519307,91847,91847,1.52,1.51,1.4,Z 
230210,519319,285,285,3.3,3.22,0.01,Z 
230210,519331,4623,1577,50.0,50.9,0.79,X 
230210,519359,1052,826,54.45,56.05,0.45,X 
230210,519383,2532,1431,38.15,38.95,0.55,B 
230210,519397,739,739,48.45,47.6,0.36,XT
230210,519421,877,877,1826.4,1848.0,16.02,XT
230210,519455,241,239,49.7,48.5,0.12,X 
230210,519457,2279,2155,35.1,35.3,0.76,X 
230210,519471,1125,1125,339.35,323.45,3.82,XT
230210,519475,7025,6321,88.2,85.0,5.58,X 
230210,519483,10173,5907,47.35,48.55,2.8,X 
230210,519500,9789,9789,10.93,10.73,1.07,XT
230210,519528,14291,14291,11.35,11.3,1.62,T 
230210,519532,12444,10357,12.4,12.4,1.28,X 
230210,519552,11583,5702,155.25,157.05,8.85,B 
230210,519566,8292,5872,128.95,131.0,7.57,X 
230210,519588,1570,1050,457.4,459.7,4.8,B 
230210,519600,12892,4877,547.65,543.55,26.71,A 
230210,519602,5692,5692,55.55,55.5,3.16,T 
230210,519604,1475,1475,16.85,17.7,0.25,XT
230210,519612,656,656,31.5,31.25,0.21,XT
230210,520008,78233,13939,86.35,84.85,12.04,B 
230210,520021,8139,8139,53.75,52.7,4.37,T 
230210,520043,2408,1403,94.65,93.0,1.33,B 
230210,520051,32306,7148,104.9,103.75,7.5,A 
230210,520056,239,105,4644.3,4700.0,4.88,A 
230210,520057,153947,70281,108.95,116.55,76.57,B 
230210,520059,13792,6667,46.05,46.0,3.07,B 
230210,520066,495,465,146.7,147.05,0.68,B 
230210,520073,16982,10124,849.8,866.65,86.03,X 
230210,520075,3931,3017,145.7,145.1,4.4,X 
230210,520111,338,80,2165.7,2194.0,1.73,A 
230210,520113,200,162,1674.6,1679.6,2.71,B 
230210,520119,4757,3955,326.9,317.15,12.93,B 
230210,520121,1501,1501,7.34,7.34,0.11,XT
230210,520123,209,133,78.7,79.35,0.1,X 
230210,520127,11230,9786,13.26,13.26,1.3,X 
230210,520141,243,243,8.49,8.55,0.02,XT
230210,520151,1604,1329,275.75,273.9,3.66,B 
230210,520155,5528,2089,18.35,18.9,0.38,X 
230210,521005,63046,41081,55.35,52.75,22.74,X 
230210,521016,7585,3818,129.9,130.15,4.96,A 
230210,521018,662,438,52.65,54.2,0.23,B 
230210,521034,22146,22136,13.09,12.47,2.9,B 
230210,521048,8931,8931,71.4,68.0,6.38,XT
230210,521054,3821,3821,39.15,37.3,1.5,XT
230210,521062,45128,45128,2.29,2.19,1.03,XT
230210,521064,1506981,596959,32.1,32.1,191.62,A 
230210,521070,354236,354236,12.85,12.87,45.52,T 
230210,521080,12509,12509,7.5,7.16,0.94,XT
230210,521097,7767,5496,173.75,166.6,9.55,X 
230210,521105,3689,3689,132.0,136.95,4.87,XT
230210,521109,2170,1782,37.2,35.2,0.66,B 
230210,521113,1850,1259,22.35,24.0,0.28,X 
230210,521131,13218,13110,16.0,15.8,2.1,X 
230210,521137,4459,4459,8.23,8.66,0.37,XT
230210,521141,1838,1838,20.95,20.95,0.39,XT
230210,521149,142,122,6.02,5.75,0.01,X 
230210,521151,3594,2905,42.95,43.0,1.25,X 
230210,521161,1265,1163,35.05,37.85,0.41,X 
230210,521163,6505,2758,94.1,96.8,2.6,B 
230210,521178,2898,2455,15.8,16.3,0.39,X 
230210,521180,41,35,8.13,8.09,0.0,B 
230210,521188,1,1,13.4,14.06,0.0,XT
230210,521194,25,17,311.85,324.5,0.05,B 
230210,521200,2391,2059,56.45,58.4,1.16,B 
230210,521206,16420,14201,2.62,2.64,0.37,X 
230210,521210,428,428,9.61,9.16,0.04,XT
230210,521216,1598,1102,73.8,74.1,0.81,X 
230210,521220,3304,2854,49.25,50.35,1.41,B 
230210,521222,328,328,28.35,27.0,0.09,X 
230210,521226,96,73,15.6,15.85,0.01,X 
230210,521228,107773,95982,1.31,1.3,1.26,X 
230210,521234,184,128,36.25,35.4,0.05,X 
230210,521240,351,236,151.35,149.45,0.36,X 
230210,521246,39398,39398,0.98,0.97,0.39,T 
230210,521248,7707,5054,174.45,173.5,8.82,A 
230210,522001,2277,2218,29.1,29.0,0.65,X 
230210,522004,31695,31695,63.5,62.0,20.13,XT
230210,522005,2501,1460,112.95,116.0,1.65,X 
230210,522014,4105,2881,240.85,234.4,6.94,B 
230210,522017,8207,8207,223.7,224.75,18.36,XT
230210,522029,11484,7134,46.15,46.65,3.29,B 
230210,522034,3617,1647,332.7,333.65,5.48,B 
230210,522064,3995,2320,2117.75,2218.35,49.13,B 
230210,522073,2410,2387,270.4,267.65,6.45,B 
230210,522074,51363,18124,440.45,439.2,79.83,A 
230210,522091,1965,1320,73.4,80.7,0.97,X 
230210,522101,54508,54508,81.55,79.9,44.45,XT
230210,522105,84820,70330,37.55,39.55,26.41,X 
230210,522108,217,118,559.6,559.5,0.66,B 
230210,522113,2573,571,3016.6,2986.9,17.22,A 
230210,522122,1386,1386,1140.4,1110.0,15.81,X 
230210,522134,5093,3876,77.8,78.0,3.02,X 
230210,522152,760,644,48.5,46.85,0.31,X 
230210,522165,47006,18401,46.8,46.95,8.61,X 
230210,522171,100,100,2.42,2.31,0.0,XT
230210,522183,4288,2770,199.45,197.9,5.52,X 
230210,522195,2737,1937,446.75,448.5,8.65,X 
230210,522205,82115,52414,372.75,366.75,195.37,A 
230210,522207,373,373,88.0,88.45,0.33,X 
230210,522209,1507,1507,3.65,3.72,0.06,X 
230210,522215,19870,1769,589.95,592.6,10.44,A 
230210,522217,30,28,192.6,194.85,0.05,B 
230210,522229,13410,10520,110.8,111.2,11.66,X 
230210,522231,16049,11851,40.65,42.15,4.82,X 
230210,522237,6845,6845,17.75,18.65,1.21,XT
230210,522241,930,780,867.65,852.95,6.77,B 
230210,522245,5068,5068,25.55,24.35,1.29,X 
230210,522249,4972,3415,473.7,454.35,16.18,B 
230210,522251,1834,1597,124.8,125.55,1.99,X 
230210,522257,26595,22645,27.3,27.1,6.18,X 
230210,522267,1832,1828,38.95,37.4,0.71,X 
230210,522273,1913,1911,19.65,19.4,0.38,X 
230210,522275,7277,3221,121.25,119.15,3.91,B 
230210,522281,1180,809,161.2,163.15,1.3,B 
230210,522285,11324,8864,22.35,22.35,1.98,B 
230210,522287,16629,8589,494.1,485.5,42.44,A 
230210,522289,1846,1846,19.95,19.9,0.37,XT
230210,522292,3,3,40.9,39.8,0.0,XT
230210,522294,1442,925,118.95,119.35,1.1,X 
230210,522295,1351,1149,471.15,473.0,5.41,B 
230210,522650,1747,1747,535.95,557.45,9.36,XT
230210,523007,97,92,82.1,81.4,0.08,X 
230210,523011,3465,2778,106.15,106.35,2.95,B 
230210,523019,21149,20285,39.05,39.1,7.92,X 
230210,523021,196,196,25.95,26.25,0.05,X 
230210,523023,21830,19680,114.55,114.0,22.54,X 
230210,523025,3585,1378,2102.65,1963.0,28.97,B 
230210,523054,8,8,740.0,775.0,0.06,XT
230210,523062,3950,3950,17.35,18.15,0.69,XT
230210,523100,36005,26820,202.45,205.5,54.3,X 
230210,523120,3072,2322,53.4,53.05,1.24,X 
230210,523127,364,313,407.6,415.0,1.28,B 
230210,523144,42920,30890,39.1,42.0,12.08,X 
230210,523151,771,770,5.92,5.48,0.05,X 
230210,523160,282,264,942.9,940.0,2.49,X 
230210,523186,827,827,202.0,196.0,1.67,XT
230210,523204,11635,4582,42.95,42.5,1.97,B 
230210,523207,2969,638,70.55,70.4,0.45,B 
230210,523222,1848,1848,5.42,5.7,0.1,X 
230210,523229,8599,5951,88.7,89.4,5.28,X 
230210,523232,4658,4658,45.1,45.6,2.1,XT
230210,523242,100,100,4.2,4.23,0.0,P 
230210,523248,100,100,117.0,120.0,0.12,X 
230210,523260,7191,7191,23.45,23.7,1.69,T 
230210,523261,12875,2973,1826.9,1904.45,54.31,A 
230210,523269,8871,5092,80.05,79.6,4.08,B 
230210,523277,2361929,1494275,0.63,0.62,9.41,X 
230210,523283,1534,1000,204.05,204.6,2.04,B 
230210,523289,17597,12618,49.55,52.95,6.25,X 
230210,523301,1709,952,1412.25,1370.9,13.44,B 
230210,523309,349,349,60.3,63.45,0.21,XT
230210,523319,15557,6905,118.2,119.05,8.16,B 
230210,523323,29,22,1731.65,1744.8,0.38,B 
230210,523329,447,316,581.15,573.5,1.84,B 
230210,523367,2802,1622,837.45,850.85,13.58,A 
230210,523369,18398,14516,70.5,71.4,10.23,B 
230210,523371,17258,4031,87.35,84.4,3.52,B 
230210,523373,13841,13841,18.8,17.95,2.6,XT
230210,523384,2607,2499,114.75,115.25,2.87,B 
230210,523385,1041,728,1934.5,1948.7,14.08,B 
230210,523391,5003,3677,242.1,227.95,8.9,B 
230210,523395,374,172,23322.0,23536.05,40.11,A 
230210,523398,509,341,1177.1,1139.1,4.01,A 
230210,523405,68010,26492,65.0,64.95,17.22,A 
230210,523411,5702,4604,520.8,511.45,23.98,X 
230210,523419,15806,15806,7.0,7.25,1.11,T 
230210,523425,241,241,7.03,7.03,0.02,Z 
230210,523445,12603,3057,847.15,844.8,25.9,A 
230210,523449,232,209,57.3,58.7,0.12,X 
230210,523457,1618,1080,3408.25,3353.6,36.81,A 
230210,523465,2118,1873,27.4,27.3,0.51,B 
230210,523467,308905,308905,4.22,4.02,13.04,XT
230210,523475,2657,2657,413.05,434.75,10.97,XT
230210,523483,2231,1691,188.15,188.2,3.18,X 
230210,523489,101,100,21.95,22.5,0.02,X 
230210,523519,1523,1028,4.08,4.05,0.04,X 
230210,523537,9355,6852,55.7,54.55,3.82,X 
230210,523539,70085,22613,69.4,68.05,15.69,B 
230210,523550,6583,5393,21.5,21.9,1.16,X 
230210,523558,51307,34793,15.35,15.45,5.34,X 
230210,523566,1864,1083,40.75,40.1,0.44,X 
230210,523574,228240,228240,1.32,1.27,3.01,Z 
230210,523586,4499,3892,192.3,191.9,7.48,X 
230210,523594,3155,2240,27.05,28.3,0.61,X 
230210,523598,68223,13862,120.1,118.85,16.65,A 
230210,523606,6079,4843,690.75,681.45,33.45,X 
230210,523610,11672,6488,100.3,100.2,6.51,A 
230210,523618,7634,1875,356.8,351.6,6.69,B 
230210,523620,3350,3350,27.85,26.6,0.93,XT
230210,523628,474,39,165.0,164.0,0.06,B 
230210,523630,245670,54920,57.15,57.4,31.39,A 
230210,523638,8103,5717,107.7,112.8,6.16,X 
230210,523642,1837,607,3132.25,3193.85,19.01,A 
230210,523648,5397,4838,166.05,162.3,8.03,B 
230210,523650,14387,14387,50.75,49.85,7.3,XT
230210,523652,350,350,13.85,14.5,0.05,XT
230210,523660,5876,4752,72.45,72.5,3.44,B 
230210,523672,1341,1052,104.2,104.15,1.1,X 
230210,523676,1040,494,118.55,117.2,0.59,X 
230210,523694,268,171,414.05,412.55,0.71,A 
230210,523696,305,275,52.6,52.3,0.14,X 
230210,523704,968,455,1594.3,1599.95,7.25,A 
230210,523708,4,0,368.85,364.6,0.0,B 
230210,523710,263,263,347.4,357.75,0.91,XT
230210,523712,1000,1000,1.85,1.77,0.02,P 
230210,523716,6484,4645,150.0,152.9,6.97,B 
230210,523722,13328,13328,3.6,3.0,0.48,X 
230210,523732,14508,13902,29.85,29.75,4.15,X 
230210,523736,1537,1179,247.25,249.5,2.92,B 
230210,523754,4533,3983,102.15,101.05,4.07,B 
230210,523756,175959,175959,2.19,2.09,3.85,T 
230210,523782,1979,1879,12.49,12.05,0.23,X 
230210,523792,439,399,636.45,620.5,2.54,B 
230210,523796,14095,14095,2.15,2.05,0.3,Z 
230210,523826,4563,2150,23.6,23.75,0.51,X 
230210,523828,9714,8674,103.3,105.65,8.96,B 
230210,523832,247,247,7.4,7.9,0.02,X 
230210,523836,1111,1111,28.7,29.8,0.32,T 
230210,523838,5336,3955,51.65,48.85,2.04,B 
230210,523840,1700,1700,18.45,18.55,0.31,XT
230210,523842,14444,12127,6.99,6.94,0.85,X 
230210,523844,3846,3846,9.97,10.14,0.38,XT
230210,523850,6722,5049,204.6,206.75,10.33,X 
230210,523888,5200,5200,5.29,5.29,0.28,ZP
230210,523896,7511,7511,30.55,29.1,2.29,XT
230210,524000,83558,46832,300.85,302.3,140.89,A 
230210,524013,2368,1406,10.48,11.08,0.15,B 
230210,524019,1159,791,1438.3,1373.6,11.38,B 
230210,524037,767,746,221.9,219.15,1.66,B 
230210,524038,14676,11190,5.49,5.55,0.61,X 
230210,524051,13899,6218,1528.75,1521.2,95.06,A 
230210,524075,128,94,565.35,571.4,0.53,B 
230210,524080,1985,1985,47.85,46.1,0.95,XT
230210,524091,1710,1222,451.6,448.3,5.52,A 
230210,524109,32282,17339,619.6,633.4,107.43,B 
230210,524129,5266,3066,389.85,392.2,11.95,B 
230210,524136,67,62,115.0,110.25,0.07,X 
230210,524156,1299,1264,35.8,34.55,0.45,X 
230210,524164,10580,3805,316.7,314.2,12.05,A 
230210,524200,2781,1763,1940.55,1937.2,34.21,A 
230210,524202,1918,1521,50.75,50.3,0.77,X 
230210,524208,35517,15909,544.55,540.65,86.63,A 
230210,524212,1919,1919,43.75,44.45,0.84,T 
230210,524218,4255,3307,97.5,97.45,3.22,X 
230210,524226,4355,2150,232.15,232.95,4.99,A 
230210,524230,109532,33943,110.45,110.4,37.49,A 
230210,524238,4916,4916,8.75,9.15,0.43,XT
230210,524280,24794,7318,121.35,122.7,8.88,B 
230210,524288,3352,2669,141.25,141.95,3.77,X 
230210,524314,4498,4195,18.2,18.1,0.76,X 
230210,524330,1908,1482,173.25,179.2,2.57,B 
230210,524332,5318,4574,404.65,400.05,18.51,B 
230210,524336,594,550,49.3,47.65,0.27,X 
230210,524342,35287,19260,134.55,124.7,25.91,B 
230210,524348,26001,10903,383.05,380.9,41.76,A 
230210,524370,29238,17549,69.05,69.2,12.12,B 
230210,524372,2204,2204,392.5,386.65,8.65,T 
230210,524394,6486,4353,322.45,319.9,14.04,B 
230210,524396,2047,1573,48.2,47.85,0.76,B 
230210,524400,1298,1146,50.85,51.0,0.58,X 
230210,524404,292103,157088,64.8,62.55,101.79,A 
230210,524408,317,317,135.95,130.0,0.43,XT
230210,524412,3424,3098,33.25,33.75,1.03,B 
230210,524414,683,683,13.44,14.14,0.09,XT
230210,524434,212,212,20.45,20.15,0.04,XT
230210,524440,2583,1935,29.75,28.3,0.58,X 
230210,524444,16450455,12437956,2.46,2.24,305.97,X 
230210,524458,10510,10510,21.4,20.4,2.25,XT
230210,524470,408233,281578,7.46,7.3,21.01,B 
230210,524480,451,196,340.15,344.0,0.67,X 
230210,524488,61226,61226,2.63,2.59,1.61,XT
230210,524494,2888,1105,874.3,876.1,9.66,A 
230210,524500,336,327,144.9,142.65,0.47,B 
230210,524506,2239,1960,262.3,268.6,5.14,X 
230210,524518,215,215,92.55,95.2,0.2,B 
230210,524520,33151,31094,61.7,62.0,19.18,X 
230210,524522,1001,501,39.1,40.0,0.2,X 
230210,524534,553,553,72.15,75.9,0.4,XT
230210,524542,3818,1559,395.1,402.05,6.16,B 
230210,524558,628,326,1418.6,1423.8,4.62,B 
230210,524564,8169,8169,7.83,7.86,0.64,XT
230210,524570,206,137,270.2,266.8,0.37,B 
230210,524576,1585,1485,25.05,25.65,0.37,X 
230210,524580,500,500,15.04,15.83,0.08,XT
230210,524582,7,7,85.0,85.1,0.01,XT
230210,524590,7505,7505,9.93,10.17,0.75,XT
230210,524592,121,121,6.51,6.51,0.01,X 
230210,524594,3138,2947,83.05,82.45,2.45,X 
230210,524598,60220,59780,222.5,229.4,133.01,B 
230210,524606,2387,2387,12.18,11.6,0.29,XT
230210,524614,835,835,95.7,100.7,0.8,XT
230210,524622,2020,2020,2.4,2.37,0.05,XT
230210,524624,1312,1312,9.82,10.16,0.13,X 
230210,524628,1128,1128,10.99,10.99,0.12,XT
230210,524632,8544,6327,76.7,73.05,4.85,X 
230210,524634,6251,4690,319.8,319.55,15.0,X 
230210,524640,11416,8218,72.3,71.15,5.94,X 
230210,524648,9761,8129,96.3,96.4,7.83,B 
230210,524652,593,581,9.25,9.24,0.05,B 
230210,524654,16506,15737,410.1,410.4,64.54,X 
230210,524661,25360,21278,4.67,4.65,0.99,X 
230210,524663,43587,43587,24.8,23.85,10.81,T 
230210,524667,2549,1271,275.45,275.8,3.5,B 
230210,524669,200,181,1782.55,1791.7,3.23,B 
230210,524675,2415,2415,10.73,10.31,0.26,XT
230210,524687,54359,43175,18.85,18.55,8.14,X 
230210,524703,220,220,64.5,64.0,0.14,X 
230210,524709,29835,2944,96.8,96.6,2.85,B 
230210,524711,6395,6395,10.41,10.23,0.67,XT
230210,524715,54737,27384,1006.6,1006.8,275.65,A 
230210,524717,4086,3110,237.8,235.95,7.4,X 
230210,524727,6,6,14.7,14.0,0.0,X 
230210,524731,4070,4070,631.95,640.6,25.72,X 
230210,524735,4815,2680,330.65,334.65,8.86,A 
230210,524742,4742,3498,712.5,704.4,24.92,A 
230210,524748,7533,5476,50.55,53.2,2.77,X 
230210,524752,23536,18441,24.8,25.3,4.57,X 
230210,524768,405,285,24.65,25.25,0.07,X 
230210,524774,1770,886,1503.8,1482.1,13.32,B 
230210,524790,2152,1515,100.3,102.0,1.52,X 
230210,524804,290162,52147,468.8,440.7,244.47,A 
230210,524808,6285,6170,58.7,55.95,3.62,X 
230210,524816,7036,4756,525.95,529.1,25.01,A 
230210,524818,304,236,65.3,67.1,0.15,X 
230210,524820,9823,6652,303.1,304.15,20.16,B 
230210,524824,1735,1462,81.05,80.9,1.18,B 
230210,524828,27665,22908,129.4,144.35,29.64,X 
230210,526001,50,50,5.37,5.37,0.0,X 
230210,526025,21859,19823,21.95,23.9,4.35,X 
230210,526027,1169,936,34.3,33.65,0.32,B 
230210,526043,1391,1152,67.15,67.2,0.77,X 
230210,526073,539,539,1016.35,1011.1,5.48,XT
230210,526081,5000,5000,13.4,12.8,0.67,XT
230210,526095,1624,1322,42.45,42.0,0.56,X 
230210,526117,3881,3881,339.2,323.05,13.16,XT
230210,526133,22176,22176,12.51,12.01,2.77,XT
230210,526137,187,130,67.95,68.25,0.09,X 
230210,526139,6369,6369,2.79,2.8,0.18,XT
230210,526143,71322,46097,17.16,15.37,7.91,X 
230210,526159,24815,18975,123.15,120.2,23.37,X 
230210,526161,277,157,94.95,97.45,0.15,X 
230210,526169,2846,2222,198.7,199.45,4.42,X 
230210,526173,23718,14568,23.4,23.25,3.41,B 
230210,526179,5115,4068,84.15,85.3,3.42,X 
230210,526187,1396,1396,4.3,4.48,0.06,XT
230210,526193,1554,1554,12.93,13.61,0.2,XT
230210,526211,2603,1807,123.6,120.1,2.23,X 
230210,526217,3173,772,210.55,210.1,1.63,B 
230210,526225,655,397,16.1,17.15,0.06,X 
230210,526227,41244,18056,40.2,40.9,7.26,A 
230210,526231,3851,3851,65.0,66.0,2.5,XT
230210,526235,42171,42171,0.98,0.99,0.41,T 
230210,526237,2241,2156,53.3,54.6,1.15,X 
230210,526241,5981,5461,13.25,12.87,0.72,X 
230210,526247,200,185,395.75,395.0,0.73,B 
230210,526251,460,459,3.93,3.93,0.02,X 
230210,526263,244724,146460,250.05,208.6,366.22,B 
230210,526269,609,609,62.05,62.5,0.38,XT
230210,526299,10624,6694,2152.1,2140.8,144.06,A 
230210,526301,26,26,25.0,25.3,0.01,XT
230210,526315,6311,5696,72.05,74.55,4.1,X 
230210,526325,141,141,58.2,58.6,0.08,B 
230210,526335,546,502,11.99,11.56,0.06,X 
230210,526345,870,870,16.0,16.6,0.14,XT
230210,526355,1191,1191,71.0,71.1,0.85,XT
230210,526365,50878,49769,28.0,27.0,13.94,X 
230210,526367,2793,2000,352.3,348.45,7.05,B 
230210,526371,114786,44747,118.85,119.85,53.18,A 
230210,526373,3,1,32.0,32.8,0.0,X 
230210,526381,115497,46656,14.03,13.74,6.55,B 
230210,526397,1613,1358,264.7,268.65,3.59,B 
230210,526407,28446,27744,43.8,44.3,12.15,X 
230210,526409,50009,41929,13.15,13.6,5.51,X 
230210,526415,119944,119944,55.75,53.1,66.87,XT
230210,526423,5653,4192,90.95,90.0,3.81,B 
230210,526431,1964,1964,18.55,19.5,0.36,XT
230210,526433,1990,1118,430.7,436.1,4.82,X 
230210,526435,7767,3760,59.55,58.05,2.24,X 
230210,526439,1360,1360,3.93,3.75,0.05,XT
230210,526441,9236,9232,1.0,1.11,0.09,X 
230210,526445,27065,23325,77.3,79.45,18.03,X 
230210,526471,4049,4049,9.5,9.46,0.38,XT
230210,526473,32275,19585,7.31,7.18,1.43,X 
230210,526479,788,699,74.8,76.65,0.52,X 
230210,526481,2518,2518,24.95,24.0,0.63,XT
230210,526488,1,1,6.07,5.79,0.0,XT
230210,526492,1228,1077,100.5,100.35,1.08,X 
230210,526494,14,14,3.54,3.54,0.0,X 
230210,526500,1300,1300,34.5,36.0,0.45,XT
230210,526506,188,127,220.0,209.8,0.28,X 
230210,526519,4565,2420,117.5,117.2,2.84,X 
230210,526521,83297,41709,62.15,61.7,25.92,B 
230210,526525,555,555,15.8,16.6,0.09,XT
230210,526544,91247,80887,9.05,9.99,7.32,X 
230210,526546,9194,7053,49.0,47.1,3.46,X 
230210,526550,31162,30019,7.61,7.97,2.28,B 
230210,526554,9,9,25.4,25.75,0.0,XT
230210,526568,643,643,28.0,27.55,0.18,XT
230210,526574,1061,1061,19.65,18.7,0.21,X 
230210,526576,3965,2160,8.6,8.8,0.19,B 
230210,526582,15420,7507,34.75,33.85,2.61,B 
230210,526586,375,266,441.5,440.2,1.17,X 
230210,526588,100,100,20.7,21.75,0.02,XT
230210,526596,702,547,245.0,245.4,1.34,B 
230210,526604,728,728,15.2,16.0,0.11,XT
230210,526608,4625,4413,63.1,62.5,2.78,B 
230210,526612,396,177,6417.5,6460.5,11.36,A 
230210,526614,9691,7973,14.2,14.45,1.13,X 
230210,526616,2460,1959,41.0,40.75,0.8,X 
230210,526622,1960386,1088652,0.84,0.78,9.14,X 
230210,526638,2886,2886,53.55,54.5,1.55,XT
230210,526640,1072,1072,22.0,22.2,0.24,XT
230210,526642,45318,5053,225.9,225.8,11.41,A 
230210,526650,51478,20535,74.5,75.7,15.3,B 
230210,526654,129,101,142.15,148.0,0.14,X 
230210,526662,1618,886,33.85,32.65,0.3,B 
230210,526666,84,79,200.2,202.5,0.16,B 
230210,526668,10282,8510,129.15,128.25,10.99,B 
230210,526677,9067,9067,3.6,3.51,0.33,T 
230210,526703,150,150,69.9,69.8,0.1,X 
230210,526705,707,644,116.4,121.9,0.75,X 
230210,526711,985,962,16.65,17.25,0.16,X 
230210,526717,399,399,313.35,306.15,1.25,Z 
230210,526721,749,592,107.95,108.25,0.64,X 
230210,526723,627,437,83.9,84.75,0.37,X 
230210,526725,230,168,901.05,909.5,1.51,B 
230210,526727,15266,15146,15.25,15.7,2.31,X 
230210,526729,97839,29857,149.1,162.2,44.52,B 
230210,526731,890,450,156.25,156.35,0.7,X 
230210,526737,6196,6044,6.36,6.3,0.38,X 
230210,526739,4641,4641,278.7,265.45,12.93,X 
230210,526747,10887,10887,178.7,187.75,19.46,XT
230210,526751,1015,1015,15.7,15.7,0.16,XT
230210,526755,5600,4486,6.39,6.47,0.29,X 
230210,526761,108,108,6.34,6.66,0.01,XT
230210,526773,142965,142965,10.94,11.23,15.64,XT
230210,526775,684,679,148.0,150.0,1.0,X 
230210,526783,1174,579,1002.95,1000.05,5.81,X 
230210,526797,23568,16524,140.15,138.5,23.16,B 
230210,526799,227,227,10.78,11.34,0.02,XT
230210,526807,184,115,727.45,747.9,0.84,B 
230210,526813,3814,3814,14.25,14.99,0.54,XT
230210,526817,208,152,1117.7,1120.55,1.7,B 
230210,526821,30076,30076,433.4,412.8,130.35,XT
230210,526827,368,368,8.93,8.93,0.03,XT
230210,526829,30209,12203,66.8,67.4,8.15,B 
230210,526839,2866,2866,9.0,9.81,0.26,X 
230210,526847,1912,1322,22.6,22.05,0.3,X 
230210,526849,2392,1789,84.9,82.4,1.52,B 
230210,526851,1273,970,114.6,117.3,1.11,X 
230210,526853,66224,66224,57.8,59.3,38.28,XT
230210,526859,711599,532055,2.42,2.2,12.88,X 
230210,526861,17798,16747,30.35,29.0,5.08,X 
230210,526865,1998,1898,4.75,4.55,0.09,X 
230210,526871,636,635,19.1,19.25,0.12,X 
230210,526873,10289,5317,7.36,7.61,0.39,X 
230210,526881,27004,12948,198.85,192.35,25.75,B 
230210,526885,3606,3061,39.0,38.75,1.19,B 
230210,526891,5701,5700,10.9,10.52,0.62,X 
230210,526899,25044,20313,24.4,24.65,4.96,X 
230210,526901,2409,2209,85.25,81.2,1.88,X 
230210,526905,5050,5050,3.0,3.1,0.15,X 
230210,526921,7634,7633,20.35,20.75,1.55,B 
230210,526931,829,779,67.9,69.75,0.53,X 
230210,526935,3429,3429,30.1,28.7,1.03,XT
230210,526945,243,240,99.55,100.2,0.24,X 
230210,526947,2563,1110,377.8,372.2,4.19,A 
230210,526951,464,269,1138.55,1138.3,3.06,B 
230210,526953,3712,2428,149.0,149.5,3.62,B 
230210,526961,2914,2914,121.95,126.55,3.55,XT
230210,526965,1196,524,85.0,83.5,0.45,X 
230210,526967,618,618,10.02,10.54,0.06,Z 
230210,526971,2753,1806,66.5,65.3,1.2,X 
230210,526981,1759,1672,170.1,172.25,2.84,X 
230210,526987,210303,93527,8.97,8.98,8.39,B 
230210,527001,314805,253506,108.5,102.95,275.05,B 
230210,527005,419,419,93.1,97.95,0.39,XT
230210,530001,1489,752,671.45,669.25,5.05,A 
230210,530005,167324,64006,198.2,192.4,126.86,A 
230210,530007,91211,49396,155.35,154.1,76.74,A 
230210,530011,20661,9683,78.45,79.35,7.6,B 
230210,530017,25320,25320,29.9,30.35,7.57,T 
230210,530019,7006,3323,321.85,321.85,10.7,A 
230210,530023,3800,3738,90.75,88.0,3.39,B 
230210,530027,13300,9660,3.8,4.09,0.37,X 
230210,530035,803,803,15.35,16.15,0.12,XT
230210,530043,1508,1242,153.55,150.0,1.91,X 
230210,530045,14731,9113,18.25,18.6,1.66,X 
230210,530053,1398,1398,39.75,37.9,0.56,XT
230210,530057,28,28,140.5,139.55,0.04,X 
230210,530063,6970,4724,14.65,14.6,0.69,X 
230210,530065,4747,4747,8.84,9.3,0.42,XT
230210,530067,2912,2282,243.9,240.95,5.57,B 
230210,530073,167483,122917,367.3,347.45,451.47,B 
230210,530075,3961,2800,275.1,275.4,7.7,B 
230210,530077,3755,2820,106.6,106.5,3.01,X 
230210,530079,470,423,284.0,279.65,1.2,B 
230210,530095,311,311,37.1,35.45,0.12,XT
230210,530109,183604,150356,1.88,1.84,2.83,X 
230210,530111,1636,1636,51.0,51.4,0.83,X 
